STATION,STATION_NAME,DATE,HPCP
COOP:366993,PITTSBURGH ASOS PA US,20040305 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040305 22:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040305 23:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040306 00:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040306 01:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040306 02:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040306 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040306 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040306 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040306 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040306 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040306 11:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040306 12:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040307 13:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040307 14:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040307 15:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040307 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040307 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040307 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040307 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040308 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040308 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 04:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040309 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040309 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040311 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040311 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040311 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040311 23:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040312 00:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040312 01:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040312 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040312 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040313 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 15:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040314 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040314 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040314 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 06:00,0.07
COOP:366993,PITTSBURGH ASOS PA US,20040316 07:00,0.1
COOP:366993,PITTSBURGH ASOS PA US,20040316 08:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040316 10:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040316 11:00,0.13
COOP:366993,PITTSBURGH ASOS PA US,20040316 12:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040316 13:00,0.09
COOP:366993,PITTSBURGH ASOS PA US,20040316 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040316 15:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040316 16:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040316 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040316 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040317 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 19:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040317 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040317 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040318 19:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040318 20:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040318 21:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040318 22:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040318 23:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040319 00:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040319 01:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040319 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040319 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040319 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040319 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040319 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040320 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040320 12:00,0.06
COOP:366993,PITTSBURGH ASOS PA US,20040320 13:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040320 14:00,0.1
COOP:366993,PITTSBURGH ASOS PA US,20040320 15:00,0.12
COOP:366993,PITTSBURGH ASOS PA US,20040320 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040320 19:00,0.22
COOP:366993,PITTSBURGH ASOS PA US,20040320 20:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040320 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 01:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040321 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040321 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040322 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040324 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040324 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040324 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040324 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040325 01:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040325 02:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040325 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040325 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040325 06:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040325 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040325 09:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040325 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040325 11:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040325 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040325 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040325 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040326 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040326 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040326 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040326 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040326 23:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040327 00:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040327 01:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040327 02:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040327 03:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040327 04:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040327 06:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040327 07:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040327 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040327 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 12:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040330 13:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040330 14:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040330 15:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040330 16:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040330 17:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040330 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040330 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040331 00:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040331 01:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040331 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040331 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040331 15:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040331 16:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040331 17:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040331 18:00,0.06
COOP:366993,PITTSBURGH ASOS PA US,20040331 19:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040331 20:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040331 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040331 22:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040331 23:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040401 00:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040401 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 03:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040401 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040401 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 08:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040401 09:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040401 10:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040401 11:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040401 12:00,0.07
COOP:366993,PITTSBURGH ASOS PA US,20040401 13:00,0.19
COOP:366993,PITTSBURGH ASOS PA US,20040401 14:00,0.09
COOP:366993,PITTSBURGH ASOS PA US,20040401 15:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040401 16:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040401 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040402 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 02:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040403 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040403 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 00:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040404 01:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040404 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 03:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040404 04:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040404 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 13:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 14:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 17:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 18:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040404 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040405 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040405 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040406 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040406 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040406 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040407 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040408 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040408 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040408 07:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040408 08:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040408 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040408 10:00,0.16
COOP:366993,PITTSBURGH ASOS PA US,20040408 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040408 12:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040408 13:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040408 17:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040408 18:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040411 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040411 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 11:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 13:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040412 14:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040412 15:00,0.12
COOP:366993,PITTSBURGH ASOS PA US,20040412 16:00,0.11
COOP:366993,PITTSBURGH ASOS PA US,20040412 17:00,0.18
COOP:366993,PITTSBURGH ASOS PA US,20040412 18:00,0.23
COOP:366993,PITTSBURGH ASOS PA US,20040412 19:00,0.06
COOP:366993,PITTSBURGH ASOS PA US,20040412 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 21:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040412 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040412 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 08:00,0.2
COOP:366993,PITTSBURGH ASOS PA US,20040413 09:00,0.13
COOP:366993,PITTSBURGH ASOS PA US,20040413 10:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040413 11:00,0.08
COOP:366993,PITTSBURGH ASOS PA US,20040413 12:00,0.22
COOP:366993,PITTSBURGH ASOS PA US,20040413 13:00,0.11
COOP:366993,PITTSBURGH ASOS PA US,20040413 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040413 15:00,0.09
COOP:366993,PITTSBURGH ASOS PA US,20040413 16:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040413 17:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040413 18:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040413 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040413 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 01:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 03:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040414 09:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040414 10:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040414 11:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040414 12:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040417 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040417 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040419 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040419 22:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040419 23:00,0.21
COOP:366993,PITTSBURGH ASOS PA US,20040420 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040421 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040421 20:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040421 21:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040421 23:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040422 00:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040422 14:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040422 15:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040422 16:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040422 17:00,0.02
COOP:366993,PITTSBURGH ASOS PA US,20040422 18:00,0.07
COOP:366993,PITTSBURGH ASOS PA US,20040422 19:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040422 20:00,0.03
COOP:366993,PITTSBURGH ASOS PA US,20040422 21:00,0.05
COOP:366993,PITTSBURGH ASOS PA US,20040422 22:00,0.16
COOP:366993,PITTSBURGH ASOS PA US,20040422 23:00,0.21
COOP:366993,PITTSBURGH ASOS PA US,20040423 00:00,0.19
COOP:366993,PITTSBURGH ASOS PA US,20040423 01:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040423 02:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 03:00,0.06
COOP:366993,PITTSBURGH ASOS PA US,20040423 04:00,0.04
COOP:366993,PITTSBURGH ASOS PA US,20040423 05:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 06:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 07:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 08:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 09:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040423 10:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040425 04:00,0
COOP:366993,PITTSBURGH ASOS PA US,20040425 05:00,0.24
COOP:366993,PITTSBURGH ASOS PA US,20040425 06:00,0.01
COOP:366993,PITTSBURGH ASOS PA US,20040425 07:00,0
